,File,Delta x,Delta y,dy/dx
761,26_1_0_20170104022424245.csv.chip.csv,175,130,0.7428571428571429
762,26_1_0_20170104165749289.csv.chip.csv,176,144,0.8181818181818182
763,26_1_0_20170104165807080.csv.chip.csv,177,133,0.751412429378531
764,26_1_0_20170104233850235.csv.chip.csv,185,141,0.7621621621621621
765,26_1_0_20170104235143076.csv.chip.csv,168,142,0.8452380952380952
766,26_1_0_20170104235427939.csv.chip.csv,185,143,0.772972972972973
767,26_1_0_20170105002839534.csv.chip.csv,172,141,0.8197674418604651
768,26_1_0_20170105163250483.csv.chip.csv,172,144,0.8372093023255814
769,26_1_0_20170105163517523.csv.chip.csv,180,141,0.7833333333333333
770,26_1_0_20170105183644799.csv.chip.csv,172,144,0.8372093023255814
771,26_1_0_20170105183649031.csv.chip.csv,165,133,0.806060606060606
772,26_1_0_20170105183657951.csv.chip.csv,159,139,0.8742138364779874
773,26_1_0_20170105183935352.csv.chip.csv,159,138,0.8679245283018868
774,26_1_0_20170109002602686.csv.chip.csv,168,147,0.875
775,26_1_0_20170109132910372.csv.chip.csv,185,127,0.6864864864864865
776,26_1_0_20170109134235854.csv.chip.csv,165,143,0.8666666666666667
777,26_1_0_20170109141214949.csv.chip.csv,181,142,0.7845303867403315
778,26_1_0_20170110173815028.csv.chip.csv,177,145,0.8192090395480226
779,26_1_0_20170111182452795.csv.chip.csv,179,138,0.770949720670391
780,26_1_1_20170103181439968.csv.chip.csv,160,146,0.9125
781,26_1_1_20170103181834825.csv.chip.csv,175,142,0.8114285714285714
782,26_1_1_20170103181931657.csv.chip.csv,167,131,0.7844311377245509
783,26_1_1_20170103225852672.csv.chip.csv,165,143,0.8666666666666667
784,26_1_1_20170104235433201.csv.chip.csv,170,141,0.8294117647058824
785,26_1_1_20170109134519311.csv.chip.csv,168,145,0.8630952380952381
786,26_1_2_20161219204400164.csv.chip.csv,186,144,0.7741935483870968
787,26_1_2_20170103181524137.csv.chip.csv,178,141,0.7921348314606742
788,26_1_2_20170103184117683.csv.chip.csv,179,146,0.8156424581005587
789,26_1_2_20170104015741532.csv.chip.csv,170,139,0.8176470588235294
790,26_1_2_20170104015910819.csv.chip.csv,164,133,0.8109756097560976
791,26_1_2_20170104020149844.csv.chip.csv,181,133,0.7348066298342542
792,26_1_2_20170104020230700.csv.chip.csv,172,141,0.8197674418604651
793,26_1_2_20170104020703028.csv.chip.csv,173,135,0.7803468208092486
794,26_1_2_20170104020934116.csv.chip.csv,178,132,0.7415730337078652
795,26_1_2_20170104021513981.csv.chip.csv,166,140,0.8433734939759037
796,26_1_2_20170104021717909.csv.chip.csv,174,141,0.8103448275862069
797,26_1_2_20170104021834541.csv.chip.csv,175,143,0.8171428571428572
798,26_1_2_20170104022148861.csv.chip.csv,163,145,0.8895705521472392
799,26_1_2_20170104022154229.csv.chip.csv,173,138,0.7976878612716763
800,26_1_2_20170104022229597.csv.chip.csv,170,137,0.8058823529411765
801,26_1_2_20170104022244853.csv.chip.csv,179,146,0.8156424581005587
802,26_1_2_20170104022532727.csv.chip.csv,165,135,0.8181818181818182
803,26_1_2_20170104022654101.csv.chip.csv,159,142,0.8930817610062893
804,26_1_2_20170104022817638.csv.chip.csv,154,136,0.8831168831168831
805,26_1_2_20170104022829221.csv.chip.csv,164,137,0.8353658536585366
806,26_1_2_20170104022833734.csv.chip.csv,166,126,0.7590361445783133
807,26_1_2_20170105161510388.csv.chip.csv,167,135,0.8083832335329342
808,26_1_2_20170105163925349.csv.chip.csv,167,145,0.8682634730538922
809,26_1_2_20170105163951372.csv.chip.csv,172,141,0.8197674418604651
810,26_1_2_20170105164540403.csv.chip.csv,176,143,0.8125
811,26_1_2_20170109002645487.csv.chip.csv,171,139,0.8128654970760234
812,26_1_2_20170109002657161.csv.chip.csv,187,144,0.7700534759358288
813,26_1_2_20170109012525167.csv.chip.csv,169,143,0.8461538461538461
814,26_1_2_20170109213532617.csv.chip.csv,186,138,0.7419354838709677
815,26_1_3_20161220221501954.csv.chip.csv,183,145,0.7923497267759563
816,26_1_3_20161220222108978.csv.chip.csv,193,139,0.7202072538860104
817,26_1_3_20170104214236981.csv.chip.csv,170,131,0.7705882352941177
818,26_1_3_20170104214715278.csv.chip.csv,193,140,0.7253886010362695
819,26_1_3_20170104214731389.csv.chip.csv,186,144,0.7741935483870968
820,26_1_3_20170104215610550.csv.chip.csv,159,145,0.9119496855345912
821,26_1_3_20170104215629245.csv.chip.csv,188,144,0.7659574468085106
822,26_1_3_20170104215700398.csv.chip.csv,178,144,0.8089887640449438
823,26_1_3_20170104215719454.csv.chip.csv,180,136,0.7555555555555555
824,26_1_3_20170104220140542.csv.chip.csv,182,134,0.7362637362637363
825,26_1_3_20170104222600591.csv.chip.csv,170,141,0.8294117647058824
826,26_1_3_20170104222621671.csv.chip.csv,162,132,0.8148148148148148
827,26_1_3_20170104222627929.csv.chip.csv,179,136,0.7597765363128491
828,26_1_3_20170104222725472.csv.chip.csv,183,143,0.7814207650273224
829,26_1_3_20170104222736351.csv.chip.csv,184,135,0.7336956521739131
830,26_1_3_20170104222740327.csv.chip.csv,159,131,0.8238993710691824
831,26_1_3_20170104222745511.csv.chip.csv,174,133,0.764367816091954
832,26_1_3_20170104222805519.csv.chip.csv,165,132,0.8
833,26_1_3_20170104222810087.csv.chip.csv,174,136,0.7816091954022989
834,26_1_3_20170104222813183.csv.chip.csv,162,135,0.8333333333333334
835,26_1_3_20170104222823975.csv.chip.csv,183,131,0.7158469945355191
836,26_1_3_20170104222841167.csv.chip.csv,167,143,0.8562874251497006
837,26_1_3_20170104222850687.csv.chip.csv,169,148,0.8757396449704142
838,26_1_3_20170104222855375.csv.chip.csv,177,124,0.7005649717514124
839,26_1_3_20170104222922568.csv.chip.csv,171,139,0.8128654970760234
840,26_1_3_20170104222929063.csv.chip.csv,164,124,0.7560975609756098
841,26_1_3_20170104222933607.csv.chip.csv,168,136,0.8095238095238095
842,26_1_3_20170104222936409.csv.chip.csv,171,142,0.8304093567251462
843,26_1_3_20170104222939159.csv.chip.csv,176,145,0.8238636363636364
844,26_1_3_20170104222943143.csv.chip.csv,169,139,0.8224852071005917
845,26_1_3_20170104222955855.csv.chip.csv,184,142,0.7717391304347826
846,26_1_3_20170104223022663.csv.chip.csv,162,122,0.7530864197530864
847,26_1_3_20170104223033351.csv.chip.csv,167,136,0.8143712574850299
848,26_1_3_20170104223054575.csv.chip.csv,172,142,0.8255813953488372
849,26_1_3_20170104223128119.csv.chip.csv,181,134,0.7403314917127072
850,26_1_3_20170104223130527.csv.chip.csv,175,144,0.8228571428571428
851,26_1_3_20170104223133454.csv.chip.csv,184,145,0.7880434782608695
852,26_1_3_20170104223139599.csv.chip.csv,164,143,0.8719512195121951
853,26_1_3_20170104223140343.csv.chip.csv,160,138,0.8625
854,26_1_3_20170104231407282.csv.chip.csv,159,145,0.9119496855345912
855,26_1_3_20170104232120449.csv.chip.csv,181,132,0.7292817679558011
856,26_1_3_20170104232131633.csv.chip.csv,168,140,0.8333333333333334
857,26_1_3_20170104232139409.csv.chip.csv,179,140,0.7821229050279329
858,26_1_3_20170104232150859.csv.chip.csv,165,125,0.7575757575757576
859,26_1_3_20170104232329458.csv.chip.csv,167,129,0.7724550898203593
860,26_1_3_20170104232333226.csv.chip.csv,178,131,0.7359550561797753
861,26_1_3_20170104232408872.csv.chip.csv,176,134,0.7613636363636364
862,26_1_3_20170104232413655.csv.chip.csv,178,125,0.702247191011236
863,26_1_3_20170104232420017.csv.chip.csv,172,138,0.8023255813953488
864,26_1_3_20170104232435586.csv.chip.csv,178,139,0.7808988764044944
865,26_1_3_20170104232510106.csv.chip.csv,180,135,0.75
866,26_1_3_20170104232518026.csv.chip.csv,179,130,0.7262569832402235
867,26_1_3_20170104232550697.csv.chip.csv,159,117,0.7358490566037735
868,26_1_3_20170104232952337.csv.chip.csv,179,132,0.7374301675977654
869,26_1_3_20170104234454339.csv.chip.csv,175,140,0.8
870,26_1_3_20170104235016242.csv.chip.csv,169,140,0.8284023668639053
871,26_1_3_20170104235019355.csv.chip.csv,173,140,0.8092485549132948
872,26_1_3_20170104235102538.csv.chip.csv,173,139,0.8034682080924855
873,26_1_3_20170104235111171.csv.chip.csv,187,144,0.7700534759358288
874,26_1_3_20170104235113586.csv.chip.csv,187,137,0.732620320855615
875,26_1_3_20170104235148954.csv.chip.csv,178,137,0.7696629213483146
876,26_1_3_20170104235151882.csv.chip.csv,177,142,0.8022598870056498
877,26_1_3_20170104235406507.csv.chip.csv,173,131,0.7572254335260116
878,26_1_3_20170104235414180.csv.chip.csv,157,139,0.8853503184713376
879,26_1_3_20170104235421282.csv.chip.csv,168,143,0.8511904761904762
880,26_1_3_20170104235435739.csv.chip.csv,163,141,0.8650306748466258
881,26_1_3_20170109133009799.csv.chip.csv,177,144,0.8135593220338984
882,26_1_3_20170109133014151.csv.chip.csv,167,147,0.8802395209580839
883,26_1_3_20170109133227729.csv.chip.csv,177,145,0.8192090395480226
884,26_1_3_20170109133424931.csv.chip.csv,173,137,0.791907514450867
885,26_1_3_20170109134328289.csv.chip.csv,163,131,0.803680981595092
886,26_1_3_20170109134452703.csv.chip.csv,165,125,0.7575757575757576
887,26_1_3_20170109134510359.csv.chip.csv,163,132,0.8098159509202454
888,26_1_3_20170109134536902.csv.chip.csv,169,131,0.7751479289940828
889,26_1_3_20170109135843276.csv.chip.csv,163,134,0.8220858895705522
890,26_1_3_20170109140221559.csv.chip.csv,181,145,0.8011049723756906
891,26_1_4_20161221193657350.csv.chip.csv,165,144,0.8727272727272727
892,26_1_4_20161221193701030.csv.chip.csv,159,126,0.7924528301886793
893,26_1_4_20161221193703783.csv.chip.csv,173,139,0.8034682080924855
894,26_1_4_20161221193707668.csv.chip.csv,168,140,0.8333333333333334
895,26_1_4_20161221200012536.csv.chip.csv,157,139,0.8853503184713376
896,26_1_4_20170103213051380.csv.chip.csv,160,136,0.85
897,26_1_4_20170103213122476.csv.chip.csv,174,143,0.8218390804597702
898,26_1_4_20170103214211386.csv.chip.csv,175,137,0.7828571428571428
899,26_1_4_20170103224710662.csv.chip.csv,166,134,0.8072289156626506
900,26_1_4_20170103224755416.csv.chip.csv,176,143,0.8125
901,26_1_4_20170103224820592.csv.chip.csv,173,141,0.815028901734104
902,26_1_4_20170103225002166.csv.chip.csv,172,136,0.7906976744186046
903,26_1_4_20170103225054720.csv.chip.csv,158,144,0.9113924050632911
904,26_1_4_20170103225117416.csv.chip.csv,178,141,0.7921348314606742
905,26_1_4_20170103225125224.csv.chip.csv,164,150,0.9146341463414634
906,26_1_4_20170103225129568.csv.chip.csv,173,136,0.7861271676300579
907,26_1_4_20170103225204177.csv.chip.csv,170,139,0.8176470588235294
908,26_1_4_20170103225817689.csv.chip.csv,141,130,0.9219858156028369
909,26_1_4_20170103225928346.csv.chip.csv,167,144,0.8622754491017964
910,26_1_4_20170103230004440.csv.chip.csv,160,145,0.90625
911,26_1_4_20170103230455729.csv.chip.csv,170,132,0.7764705882352941
912,26_1_4_20170103230503161.csv.chip.csv,170,138,0.8117647058823529
913,26_1_4_20170103234115237.csv.chip.csv,172,142,0.8255813953488372
914,26_1_4_20170103235605244.csv.chip.csv,196,152,0.7755102040816326
915,26_1_4_20170103235712113.csv.chip.csv,173,145,0.838150289017341
916,26_1_4_20170105164223948.csv.chip.csv,176,142,0.8068181818181818
917,26_1_4_20170109002629914.csv.chip.csv,176,146,0.8295454545454546
918,27_0_0_20170102233409115.csv.chip.csv,165,140,0.8484848484848485
919,27_0_0_20170102233441859.csv.chip.csv,181,145,0.8011049723756906
920,27_0_0_20170102233549947.csv.chip.csv,169,150,0.8875739644970414
921,27_0_0_20170103181014215.csv.chip.csv,187,144,0.7700534759358288
922,27_0_0_20170103182122389.csv.chip.csv,172,142,0.8255813953488372
923,27_0_0_20170103182440137.csv.chip.csv,181,147,0.8121546961325967
924,27_0_0_20170104170103608.csv.chip.csv,185,145,0.7837837837837838
925,27_0_0_20170104171511929.csv.chip.csv,176,143,0.8125
926,27_0_0_20170104172424772.csv.chip.csv,183,143,0.7814207650273224
927,27_0_0_20170104193647416.csv.chip.csv,184,143,0.7771739130434783
928,27_0_0_20170104194530608.csv.chip.csv,180,147,0.8166666666666667
929,27_0_0_20170104201504434.csv.chip.csv,168,142,0.8452380952380952
930,27_0_0_20170104231544105.csv.chip.csv,171,142,0.8304093567251462
931,27_0_0_20170105164547923.csv.chip.csv,195,159,0.8153846153846154
932,27_0_0_20170105164657988.csv.chip.csv,173,145,0.838150289017341
933,27_0_0_20170105175510406.csv.chip.csv,186,140,0.7526881720430108
934,27_0_1_20170102233552626.csv.chip.csv,165,148,0.896969696969697
935,27_0_1_20170104181441861.csv.chip.csv,160,149,0.93125
936,27_0_1_20170105164603540.csv.chip.csv,171,137,0.8011695906432749
937,27_0_2_20161219192534211.csv.chip.csv,169,138,0.8165680473372781
938,27_0_2_20161219194038690.csv.chip.csv,175,149,0.8514285714285714
939,27_0_2_20170104011250152.csv.chip.csv,164,140,0.8536585365853658
940,27_0_2_20170104192852607.csv.chip.csv,174,144,0.8275862068965517
941,27_0_2_20170105161443219.csv.chip.csv,193,145,0.7512953367875648
942,27_0_2_20170105163325547.csv.chip.csv,192,144,0.75
943,27_0_3_20161220221833874.csv.chip.csv,175,143,0.8171428571428572
944,27_0_3_20170104200540418.csv.chip.csv,185,145,0.7837837837837838
945,27_0_3_20170104214210099.csv.chip.csv,174,139,0.7988505747126436
946,27_0_3_20170104214439206.csv.chip.csv,181,140,0.7734806629834254
947,27_0_3_20170104214555317.csv.chip.csv,162,136,0.8395061728395061
948,27_0_3_20170104220227054.csv.chip.csv,170,148,0.8705882352941177
949,27_0_3_20170104225852088.csv.chip.csv,174,148,0.8505747126436781
950,27_0_3_20170104230153993.csv.chip.csv,177,152,0.8587570621468926
951,27_0_3_20170104230231577.csv.chip.csv,177,142,0.8022598870056498
952,27_0_3_20170104230432785.csv.chip.csv,176,139,0.7897727272727273
953,27_0_3_20170104230550273.csv.chip.csv,184,133,0.7228260869565217
954,27_0_4_20161219194059843.csv.chip.csv,181,145,0.8011049723756906
955,27_0_4_20170103234827428.csv.chip.csv,161,137,0.8509316770186336
956,27_0_4_20170103235026964.csv.chip.csv,159,149,0.9371069182389937
957,27_0_4_20170103235409988.csv.chip.csv,155,129,0.832258064516129
958,27_0_4_20170103235752276.csv.chip.csv,171,145,0.847953216374269
959,27_0_4_20170103235757172.csv.chip.csv,175,142,0.8114285714285714
960,27_0_4_20170103235800445.csv.chip.csv,166,142,0.8554216867469879
961,27_0_4_20170104002159117.csv.chip.csv,165,145,0.8787878787878788
962,27_0_4_20170104011307960.csv.chip.csv,166,133,0.8012048192771084
963,27_0_4_20170104194349352.csv.chip.csv,179,148,0.8268156424581006
964,27_0_4_20170105163841596.csv.chip.csv,168,147,0.875
965,27_1_0_20170103163215342.csv.chip.csv,181,144,0.7955801104972375
966,27_1_0_20170103175534240.csv.chip.csv,175,140,0.8
967,27_1_0_20170103180241879.csv.chip.csv,181,142,0.7845303867403315
968,27_1_0_20170103180510792.csv.chip.csv,169,144,0.8520710059171598
969,27_1_0_20170103180554504.csv.chip.csv,183,144,0.7868852459016393
970,27_1_0_20170103181541352.csv.chip.csv,174,143,0.8218390804597702
971,27_1_0_20170103182159657.csv.chip.csv,176,128,0.7272727272727273
972,27_1_0_20170103182420963.csv.chip.csv,193,143,0.7409326424870466
973,27_1_0_20170103182501706.csv.chip.csv,162,138,0.8518518518518519
974,27_1_0_20170103183523123.csv.chip.csv,178,144,0.8089887640449438
975,27_1_0_20170103183711648.csv.chip.csv,175,141,0.8057142857142857
976,27_1_0_20170103210530706.csv.chip.csv,180,143,0.7944444444444444
977,27_1_0_20170103223625383.csv.chip.csv,174,137,0.7873563218390804
978,27_1_0_20170103230354912.csv.chip.csv,160,139,0.86875
979,27_1_0_20170104021653885.csv.chip.csv,156,135,0.8653846153846154
980,27_1_0_20170104234600194.csv.chip.csv,183,150,0.819672131147541
981,27_1_0_20170105000743720.csv.chip.csv,170,130,0.7647058823529411
982,27_1_0_20170105162221371.csv.chip.csv,164,143,0.8719512195121951
983,27_1_0_20170105183347327.csv.chip.csv,186,138,0.7419354838709677
984,27_1_0_20170105183939496.csv.chip.csv,172,142,0.8255813953488372
985,27_1_0_20170109002819172.csv.chip.csv,166,142,0.8554216867469879
986,27_1_0_20170109013152498.csv.chip.csv,172,135,0.7848837209302325
987,27_1_0_20170109132133665.csv.chip.csv,166,122,0.7349397590361446
988,27_1_0_20170109132420616.csv.chip.csv,175,144,0.8228571428571428
989,27_1_0_20170111182452802.csv.chip.csv,174,136,0.7816091954022989
990,27_1_1_20170103182202481.csv.chip.csv,176,142,0.8068181818181818
991,27_1_1_20170109131744869.csv.chip.csv,158,147,0.930379746835443
992,27_1_1_20170109212658510.csv.chip.csv,162,145,0.8950617283950617
993,27_1_2_20161219192627707.csv.chip.csv,172,131,0.7616279069767442
994,27_1_2_20161219195834107.csv.chip.csv,161,113,0.7018633540372671
995,27_1_2_20161219204245668.csv.chip.csv,160,125,0.78125
996,27_1_2_20161219212633638.csv.chip.csv,169,132,0.7810650887573964
997,27_1_2_20170104020523491.csv.chip.csv,170,135,0.7941176470588235
998,27_1_2_20170104020617357.csv.chip.csv,173,130,0.7514450867052023
999,27_1_2_20170104020735627.csv.chip.csv,175,128,0.7314285714285714
1000,27_1_2_20170104020913116.csv.chip.csv,172,136,0.7906976744186046
1001,27_1_2_20170104021101637.csv.chip.csv,170,128,0.7529411764705882
1002,27_1_2_20170104021418549.csv.chip.csv,165,130,0.7878787878787878
1003,27_1_2_20170104021735596.csv.chip.csv,159,123,0.7735849056603774
1004,27_1_2_20170104022251917.csv.chip.csv,162,132,0.8148148148148148
1005,27_1_2_20170105161505810.csv.chip.csv,186,140,0.7526881720430108
1006,27_1_2_20170109132133665.csv.chip.csv,177,145,0.8192090395480226
1007,27_1_3_20170104220643526.csv.chip.csv,168,128,0.7619047619047619
1008,27_1_3_20170104222326719.csv.chip.csv,168,141,0.8392857142857143
1009,27_1_3_20170104223000127.csv.chip.csv,174,137,0.7873563218390804
1010,27_1_3_20170104223119591.csv.chip.csv,175,144,0.8228571428571428
1011,27_1_3_20170104223208693.csv.chip.csv,155,124,0.8
1012,27_1_3_20170104223211159.csv.chip.csv,188,146,0.776595744680851
1013,27_1_3_20170104223343215.csv.chip.csv,170,140,0.8235294117647058
1014,27_1_3_20170104223400455.csv.chip.csv,172,133,0.7732558139534884
1015,27_1_3_20170104223405095.csv.chip.csv,176,138,0.7840909090909091
1016,27_1_3_20170104223444183.csv.chip.csv,175,136,0.7771428571428571
1017,27_1_3_20170104223505487.csv.chip.csv,165,138,0.8363636363636363
1018,27_1_3_20170104231417083.csv.chip.csv,164,130,0.7926829268292683
1019,27_1_3_20170104231549626.csv.chip.csv,174,141,0.8103448275862069
1020,27_1_3_20170104231620409.csv.chip.csv,176,139,0.7897727272727273
1021,27_1_3_20170104231704778.csv.chip.csv,165,136,0.8242424242424242
1022,27_1_3_20170104231741609.csv.chip.csv,175,131,0.7485714285714286
1023,27_1_3_20170104232645690.csv.chip.csv,177,142,0.8022598870056498
1024,27_1_3_20170104232647592.csv.chip.csv,188,147,0.7819148936170213
1025,27_1_3_20170104232751618.csv.chip.csv,174,131,0.7528735632183908
1026,27_1_3_20170104235412059.csv.chip.csv,169,127,0.7514792899408284
1027,27_1_3_20170104235750836.csv.chip.csv,188,143,0.7606382978723404
1028,27_1_3_20170108224926503.csv.chip.csv,169,144,0.8520710059171598
1029,27_1_3_20170109132029072.csv.chip.csv,167,135,0.8083832335329342
1030,27_1_3_20170109132133665.csv.chip.csv,184,144,0.782608695652174
1031,27_1_4_20170103175504767.csv.chip.csv,173,143,0.8265895953757225
1032,27_1_4_20170103181806561.csv.chip.csv,172,144,0.8372093023255814
1033,27_1_4_20170103182145377.csv.chip.csv,172,145,0.8430232558139535
1034,27_1_4_20170103183838762.csv.chip.csv,172,144,0.8372093023255814
1035,27_1_4_20170103210539730.csv.chip.csv,163,139,0.852760736196319
1036,27_1_4_20170103223631359.csv.chip.csv,171,137,0.8011695906432749
1037,27_1_4_20170103225912217.csv.chip.csv,176,143,0.8125
1038,27_1_4_20170103230157624.csv.chip.csv,166,141,0.8493975903614458
1039,27_1_4_20170103230450385.csv.chip.csv,169,141,0.834319526627219
1040,27_1_4_20170103230557794.csv.chip.csv,178,141,0.7921348314606742
1041,27_1_4_20170103234931350.csv.chip.csv,171,146,0.8538011695906432
1042,27_1_4_20170103235051403.csv.chip.csv,171,147,0.8596491228070176
1043,27_1_4_20170104165220264.csv.chip.csv,178,133,0.7471910112359551
1044,28_0_0_20170102233520314.csv.chip.csv,183,140,0.7650273224043715
1045,28_0_0_20170103181320400.csv.chip.csv,146,143,0.9794520547945206
1046,28_0_0_20170103225936561.csv.chip.csv,159,134,0.8427672955974843
1047,28_0_0_20170104022908893.csv.chip.csv,154,133,0.8636363636363636
1048,28_0_0_20170104202019890.csv.chip.csv,175,148,0.8457142857142858
1049,28_0_0_20170105161713835.csv.chip.csv,169,145,0.8579881656804734
1050,28_0_0_20170105162351171.csv.chip.csv,171,138,0.8070175438596491
1051,28_0_0_20170105162616443.csv.chip.csv,173,147,0.8497109826589595
1052,28_0_0_20170105164834828.csv.chip.csv,166,147,0.8855421686746988
1053,28_0_0_20170105164855636.csv.chip.csv,163,143,0.8773006134969326
1054,28_0_0_20170105164905292.csv.chip.csv,182,137,0.7527472527472527
1055,28_0_0_20170108225116577.csv.chip.csv,165,148,0.896969696969697
1056,28_0_0_20170109141837163.csv.chip.csv,182,146,0.8021978021978022
1057,28_0_1_20170103225933161.csv.chip.csv,157,133,0.8471337579617835
1058,28_0_1_20170104202028882.csv.chip.csv,157,147,0.9363057324840764
1059,28_0_1_20170109012501213.csv.chip.csv,162,146,0.9012345679012346
1060,28_0_2_20161219192654931.csv.chip.csv,184,119,0.6467391304347826
1061,28_0_2_20170104021218340.csv.chip.csv,171,136,0.7953216374269005
1062,28_0_2_20170104022635829.csv.chip.csv,181,149,0.8232044198895028
1063,28_0_2_20170107212142294.csv.chip.csv,164,143,0.8719512195121951
1064,28_0_3_20170104194548120.csv.chip.csv,176,148,0.8409090909090909
1065,28_0_3_20170104214636285.csv.chip.csv,166,146,0.8795180722891566
1066,28_0_3_20170104214745317.csv.chip.csv,153,142,0.9281045751633987
1067,28_0_3_20170104215616229.csv.chip.csv,184,134,0.7282608695652174
1068,28_0_3_20170104215712759.csv.chip.csv,176,143,0.8125
1069,28_0_3_20170104220237582.csv.chip.csv,169,147,0.8698224852071006
1070,28_0_3_20170104220242582.csv.chip.csv,175,142,0.8114285714285714
1071,28_0_3_20170104220258078.csv.chip.csv,177,150,0.847457627118644
1072,28_0_3_20170104220743173.csv.chip.csv,183,143,0.7814207650273224
1073,28_0_3_20170104230628769.csv.chip.csv,184,142,0.7717391304347826
1074,28_0_3_20170104232323178.csv.chip.csv,178,143,0.8033707865168539
1075,28_0_3_20170104232432992.csv.chip.csv,155,144,0.9290322580645162
1076,28_0_3_20170105175516710.csv.chip.csv,172,140,0.813953488372093
1077,28_0_3_20170109002910810.csv.chip.csv,175,144,0.8228571428571428
1078,28_0_4_20170103184156947.csv.chip.csv,179,145,0.8100558659217877
1079,28_0_4_20170103213024052.csv.chip.csv,161,137,0.8509316770186336
1080,28_0_4_20170103235229669.csv.chip.csv,176,150,0.8522727272727273
1081,28_0_4_20170103235312020.csv.chip.csv,172,147,0.8546511627906976
1082,28_0_4_20170103235541444.csv.chip.csv,159,145,0.9119496855345912
1083,28_0_4_20170103235814852.csv.chip.csv,162,139,0.8580246913580247
1084,28_0_4_20170103235818508.csv.chip.csv,166,139,0.8373493975903614
1085,28_0_4_20170103235827230.csv.chip.csv,155,142,0.9161290322580645
1086,28_0_4_20170104201846426.csv.chip.csv,157,146,0.9299363057324841
1087,28_0_4_20170105162459467.csv.chip.csv,176,147,0.8352272727272727
1088,28_0_4_20170105163451675.csv.chip.csv,173,135,0.7803468208092486
1089,28_0_4_20170105163707258.csv.chip.csv,175,143,0.8171428571428572
1090,28_0_4_20170105183852672.csv.chip.csv,202,146,0.7227722772277227
1091,28_0_4_20170109002923202.csv.chip.csv,174,149,0.8563218390804598
1092,28_0_4_20170109002937845.csv.chip.csv,185,146,0.7891891891891892
1093,28_0_4_20170109140345949.csv.chip.csv,189,150,0.7936507936507936
1094,28_1_0_20170103180500095.csv.chip.csv,167,144,0.8622754491017964
1095,28_1_0_20170103180926608.csv.chip.csv,166,143,0.8614457831325302
1096,28_1_0_20170103181241664.csv.chip.csv,186,152,0.8172043010752689
1097,28_1_0_20170103181535329.csv.chip.csv,171,145,0.847953216374269
1098,28_1_0_20170103181722585.csv.chip.csv,171,146,0.8538011695906432
1099,28_1_0_20170103182217768.csv.chip.csv,172,144,0.8372093023255814
1100,28_1_0_20170103182242233.csv.chip.csv,172,130,0.7558139534883721
1101,28_1_0_20170103182305562.csv.chip.csv,194,147,0.7577319587628866
1102,28_1_0_20170103182323771.csv.chip.csv,163,142,0.8711656441717791
1103,28_1_0_20170103183935666.csv.chip.csv,181,142,0.7845303867403315
1104,28_1_0_20170104021158812.csv.chip.csv,167,138,0.8263473053892215
1105,28_1_0_20170104165123368.csv.chip.csv,184,142,0.7717391304347826
1106,28_1_0_20170104165233241.csv.chip.csv,166,143,0.8614457831325302
1107,28_1_0_20170104171611673.csv.chip.csv,164,134,0.8170731707317073
1108,28_1_0_20170104172639340.csv.chip.csv,166,139,0.8373493975903614
1109,28_1_0_20170104181551957.csv.chip.csv,181,138,0.7624309392265194
1110,28_1_0_20170104181556245.csv.chip.csv,172,142,0.8255813953488372
1111,28_1_0_20170104183435637.csv.chip.csv,170,140,0.8235294117647058
1112,28_1_0_20170104233637946.csv.chip.csv,176,143,0.8125
1113,28_1_0_20170105000649036.csv.chip.csv,171,136,0.7953216374269005
1114,28_1_0_20170105162423130.csv.chip.csv,175,144,0.8228571428571428
1115,28_1_0_20170105162552899.csv.chip.csv,166,144,0.8674698795180723
1116,28_1_0_20170105164921188.csv.chip.csv,162,138,0.8518518518518519
1117,28_1_0_20170105165058893.csv.chip.csv,173,140,0.8092485549132948
1118,28_1_0_20170105183923408.csv.chip.csv,160,137,0.85625
1119,28_1_0_20170105184006661.csv.chip.csv,187,137,0.732620320855615
1120,28_1_0_20170108224157680.csv.chip.csv,171,144,0.8421052631578947
1121,28_1_0_20170108225418569.csv.chip.csv,172,144,0.8372093023255814
1122,28_1_0_20170108225857948.csv.chip.csv,172,143,0.8313953488372093
1123,28_1_0_20170109003005024.csv.chip.csv,176,136,0.7727272727272727
1124,28_1_0_20170109003515954.csv.chip.csv,178,142,0.797752808988764
1125,28_1_0_20170109141748286.csv.chip.csv,165,130,0.7878787878787878
1126,28_1_0_20170111182452808.csv.chip.csv,171,139,0.8128654970760234
1127,28_1_1_20170103182939570.csv.chip.csv,173,144,0.8323699421965318
1128,28_1_1_20170103225945785.csv.chip.csv,172,143,0.8313953488372093
1129,28_1_1_20170105003322373.csv.chip.csv,163,140,0.8588957055214724
1130,28_1_1_20170109132457432.csv.chip.csv,165,127,0.7696969696969697
1131,28_1_1_20170109132733613.csv.chip.csv,175,137,0.7828571428571428
1132,28_1_2_20170104020633108.csv.chip.csv,171,144,0.8421052631578947
1133,28_1_2_20170104020746876.csv.chip.csv,161,133,0.8260869565217391
1134,28_1_2_20170104020754708.csv.chip.csv,145,130,0.896551724137931
1135,28_1_2_20170104020939196.csv.chip.csv,176,143,0.8125
1136,28_1_2_20170104021520301.csv.chip.csv,176,144,0.8181818181818182
1137,28_1_2_20170104021739676.csv.chip.csv,175,145,0.8285714285714286
